POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA3675,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,16,0,28,3,0,0,0,0,0,0,9,0,12,0,25,0,6,0,3,0,5,0,6,0,14,0,31,3,4,0,4,0,3,0,5,0,13,0,34,3,4,0,0,0,3,0,0,0,4,0,15,0,4,0,4,0,0,0,7,0,0,0,17,10,3,0,9,0,0,0,0,0,4,0,30,6,0,0,11,0,4,0,0,0,0,0,25,3,0,0,6,0,0,0,0,0,0,0,4,7,0,0,4,0,0,0,0,0,0,0,12,7,0,0,4,0,0,0,0
POA3677,0,0,0,0,0,0,0,0,0,37,0,34,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,3,57,0,69,0,0,0,0,0,4,0,8,0,29,0,41,0,0,0,4,0,3,0,25,5,253,7,296,0,4,0,6,0,15,0,22,3,139,4,190,3,13,0,9,5,27,0,23,7,119,0,199,10,22,3,41,0,21,6,21,3,74,3,214,13,13,4,32,3,13,6,11,3,17,0,115,29,12,3,47,5,8,0,11,0,25,0,140,94,27,0,70,11,19,10,16,0,35,0,270,80,9,0,55,6,8,6,0,0,10,0,163,60,0,0,29,0,8,0,0,0,6,0,113,31,4,0,9,0,0,0,0,0,5,0,44,33,3,0,21,0,8,0,6
POA3678,0,0,0,0,0,4,0,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,19,0,26,0,0,0,0,0,0,0,9,0,7,0,26,0,4,0,4,0,0,3,6,8,70,0,96,6,0,0,4,0,10,0,10,4,31,0,64,3,11,0,11,0,9,0,12,0,41,0,87,5,11,0,20,0,10,3,13,4,39,0,98,3,10,0,7,4,3,0,4,3,11,0,51,18,9,0,14,3,10,0,5,0,12,0,74,31,10,5,25,9,11,3,12,4,15,0,124,26,4,0,26,0,3,0,5,0,7,0,76,15,6,0,14,6,3,0,0,0,5,0,54,13,0,3,10,0,4,0,0,0,0,0,28,20,4,3,10,0,3,0,0
POA3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,11,0,0,0,0,0,0,0,0,0,4,0,7,5,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,9,0,0,3,0,0,0,4,0,5,0,18,5,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
POA3683,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,30,0,40,0,0,0,0,0,0,0,3,0,11,0,20,0,4,0,0,0,0,0,4,0,16,0,28,0,4,0,6,0,4,0,7,0,13,0,31,0,0,0,3,0,3,0,4,0,0,0,10,4,0,0,5,0,0,0,0,0,0,0,15,8,0,0,12,3,3,0,0,0,5,0,29,6,0,0,5,3,4,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0
POA3685,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,46,0,49,0,0,0,0,0,3,0,7,0,18,0,25,3,0,0,3,0,11,0,5,0,24,0,43,3,0,0,3,0,0,0,0,0,23,0,39,4,0,0,9,0,0,0,0,0,3,0,21,4,0,0,4,0,0,4,0,0,8,0,19,23,3,0,21,6,6,0,0,0,5,0,60,17,0,0,7,0,0,0,0,0,0,0,39,6,5,0,3,0,0,0,0,0,0,0,21,10,0,0,4,0,0,0,0,0,0,0,12,12,0,0,7,0,0,0,3
POA3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,29,0,0,0,0,0,0,0,3,0,12,0,14,0,0,0,0,0,6,0,0,0,11,0,19,4,0,0,3,0,0,0,0,0,10,0,20,0,0,0,0,0,0,3,0,0,0,0,11,5,0,0,4,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0
POA3688,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,3,0,0,0,3,0,14,0,0,0,0,0,0,0,6,0,3,0,9,0,4,4,5,0,0,0,0,0,5,0,19,0,0,0,4,0,0,0,0,0,5,0,13,0,0,0,7,0,3,0,0,0,4,0,19,13,0,0,14,0,5,0,0,0,0,0,34,4,3,0,10,0,4,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0
POA3690,0,0,0,0,0,0,0,0,0,44,0,45,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,4,0,7,0,11,0,4,0,0,0,0,0,4,0,56,0,68,0,0,0,0,0,3,0,16,0,49,0,68,4,4,0,5,0,13,3,38,3,364,7,433,0,13,0,4,0,24,0,39,4,232,0,317,6,16,0,17,3,48,5,35,9,182,0,321,18,40,0,51,0,38,7,37,4,177,3,388,31,11,3,64,3,42,3,13,3,61,0,235,42,24,0,71,8,34,3,11,3,68,0,263,213,23,0,159,18,56,14,24,15,57,3,576,158,10,6,93,14,16,10,13,0,18,0,334,94,5,0,61,7,14,0,3,0,16,5,203,58,4,0,21,0,10,0,0,0,3,0,100,72,0,0,36,5,18,3,0
POA3691,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4,0,5,0,8,0,3,0,5,0,0,0,4,0,26,0,37,0,3,0,0,0,0,0,0,0,6,0,15,0,0,0,3,0,4,0,8,0,98,7,119,4,3,0,4,0,6,0,13,0,55,0,89,6,8,0,12,3,16,6,17,0,51,0,107,16,8,0,21,0,12,0,14,7,48,3,128,6,9,0,18,0,11,0,11,0,13,0,74,21,8,3,24,0,15,3,9,0,17,0,100,83,15,3,43,10,19,4,15,4,29,0,226,47,10,0,51,8,9,0,6,0,5,0,139,46,3,0,23,6,10,0,0,0,7,0,101,32,0,0,10,0,3,0,5,0,6,0,45,53,11,0,17,5,12,3,8
POA3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,10,0,5,0,0,0,0,0,0,0,4,0,7,5,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
POA3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,9,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
POA3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,10,0,21,0,0,0,0,0,0,0,0,0,12,0,15,0,3,0,0,0,0,0,0,0,5,0,15,0,3,0,4,0,0,0,3,0,8,0,27,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,7,0,12,3,0,0,4,0,4,0,0,0,6,0,11,3,0,0,0,0,0,0,0,0,3,0,15,4,0,0,0,0,0,0,0,0,3,0,10,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
POA3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,3,0,11,0,20,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,3,0,0,8,0,0,4,0,0,0,0,16,0,0,0,5,0,3,0,0,0,0,0,10,3,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,11,0,17,0,3,0,0,0,0,0,0,0,13,0,23,0,10,0,0,0,3,0,0,0,8,0,23,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,4,0,0,0,0,0,5,0,13,11,4,0,4,0,3,0,0,3,0,0,30,10,0,0,0,0,0,0,0,0,0,0,13,4,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,0
POA3701,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,7,0,9,0,0,3,0,0,0,0,0,0,14,0,17,0,0,0,5,0,0,0,5,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,4,0,5,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,6,0,14,4,5,0,7,0,0,3,0,0,0,0,17,12,0,0,6,0,0,0,0,0,0,0,21,3,0,0,6,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0
POA3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
POA3707,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,37,0,40,7,0,4,6,0,3,0,9,4,10,0,33,4,5,0,7,0,9,0,4,0,12,0,27,5,3,0,11,0,0,0,0,0,5,0,26,0,0,0,7,0,0,0,0,0,4,0,12,0,0,0,9,0,0,0,0,0,3,0,16,8,0,0,17,3,3,0,4,0,0,0,36,9,3,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,8,0,0,0,0
POA3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
POA3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,6,0,5,0,16,0,0,0,0,0,7,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,4,0,13,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
POA3712,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3713,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,21,0,23,0,0,0,0,0,0,0,0,0,9,0,11,0,3,0,0,0,0,0,5,0,8,5,23,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,9,5,5,0,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,9,8,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0
POA3714,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,18,0,23,0,0,0,0,0,0,0,5,0,8,0,14,0,4,0,0,0,0,0,3,0,59,0,76,0,0,0,0,0,0,0,8,0,29,0,41,0,3,0,8,0,4,0,3,5,29,0,54,9,4,0,3,0,3,0,8,0,24,0,58,3,0,0,5,0,0,0,0,0,5,0,22,7,3,0,6,0,0,0,0,0,8,0,27,24,3,0,19,0,13,0,4,0,5,0,71,12,0,0,7,6,0,0,0,0,7,0,33,7,0,0,9,4,4,0,0,0,0,0,22,0,0,0,5,0,0,0,0,0,0,0,10,4,0,0,5,0,0,0,0
POA3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
POA3717,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,25,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,0,0,6,0,58,0,67,3,5,0,0,0,0,0,8,0,34,0,48,0,9,0,0,0,5,0,4,0,24,0,41,4,4,0,8,0,0,0,0,0,22,0,43,0,0,0,8,0,6,0,0,0,6,0,24,0,0,0,9,0,3,0,0,0,7,0,26,11,5,0,25,0,15,0,3,0,0,0,55,10,0,0,10,0,8,0,0,0,8,0,36,4,0,0,8,0,0,0,0,0,0,0,13,3,0,0,4,0,0,0,0,0,0,0,11,23,0,0,9,0,10,0,4
