merchant_abn,merchant_name,merchant_category,merchant_pricing_level,merchant_take_rate_pct,has_merchant_master_record,total_transactions,total_revenue,avg_transaction_value,unique_consumers,repeat_consumer_share,first_order_date,last_order_date,active_months_all_time,potential_months_in_window,active_months_in_window,transactions_in_window,normalized_monthly_revenue_trend,monthly_revenue_cv,low_sample_short_window,low_sample_few_transactions,low_sample_few_active_months,low_sample_growth_estimate,estimated_bnpl_revenue,regional_data_coverage_rate_all_sources,census_data_coverage_rate,seifa_data_coverage_rate,ato_data_coverage_rate,regional_data_coverage_rate_all_sources_by_count,census_data_coverage_rate_by_count,seifa_data_coverage_rate_by_count,ato_data_coverage_rate_by_count,ato_small_denominator_share_of_matched,census_population,census_median_household_income_weekly,census_avg_household_size,census_single_parent_family_share,census_couple_with_children_family_share,census_unemployment_rate_published_pct,census_labour_force_participation_rate_published_pct,seifa_irsd_national_decile,seifa_irsad_national_decile,seifa_ier_national_decile,ato_taxable_income_or_loss_per_reporter,ato_salary_or_wages_per_recipient,ato_net_tax_payer_share
13917288638,Leo Vivamus Nibh Associates,artist supply and craft shops,C,1.79,true,222,199707.18096628535,899.5818962445286,221,0.004524886877828055,2021-03-05,2022-10-24,20,19,19,209,0.023335291379260752,0.3513879157582207,false,false,false,false,3574.758539296508,0.7290283595477508,0.7683934993074533,0.7683934993074533,0.7501793052214186,0.7612612612612613,0.8018018018018018,0.8018018018018018,0.7837837837837838,0.10344827586206896,7918.842696629214,1613.7247191011236,2.4777142857142858,0.13007798262665557,0.3958390624561046,4.532584269662921,59.74101123595504,5.497109826589595,5.398843930635838,5.618497109826589,67915.6737576764,64437.93458657993,0.7402371836887056
13942467372,Amet Massa Corporation,"florists supplies, nursery stock, and flowers",B,4.15,true,534,160802.13737992177,301.1275980897411,533,0.001876172607879925,2021-03-02,2022-10-26,20,19,19,501,0.014104455516816874,0.34862619042073656,false,false,false,false,6673.288701266753,0.8098994082912558,0.8341812347827886,0.8341812347827886,0.8331297743069751,0.8164794007490637,0.8408239700374532,0.8408239700374532,0.8370786516853933,0.09395973154362416,10204.04008908686,1633.9599109131402,2.442857142857143,0.13449211348612933,0.3937924771656607,4.435189309576836,59.963697104677046,5.693693693693693,5.738738738738738,5.45945945945946,70373.89881730315,65921.47020508576,0.7399771113532392
13945345356,Nibh Donec Est Associates,"furniture, home furnishings and equipment shops, and manufacturers, except appliances",A,5.77,true,81,229498.8492457957,2833.319126491305,81,0.0,2021-03-10,2022-10-19,20,19,19,77,-0.004279295062540243,0.42674044122572496,false,false,false,false,13242.08360148241,0.8023152495173516,0.8284862472223395,0.8284862472223395,0.8023152495173516,0.8024691358024691,0.8271604938271605,0.8271604938271605,0.8024691358024691,0.07692307692307693,7969.089552238806,1721.2835820895523,2.5074626865671648,0.14311408226532513,0.4054083741095438,4.91044776119403,60.12388059701493,5.955223880597015,5.8059701492537314,5.940298507462686,67776.50921183411,65999.69725427007,0.7477696797428595
13986396343,Nulla In Inc.,"computers, computer peripheral equipment, and software",A,6.76,true,69,26030.552703334266,377.25438700484443,68,0.014705882352941176,2021-03-03,2022-10-15,19,19,18,68,0.005112900518534602,0.5846103108105797,false,false,false,false,1759.6653627453964,0.849219422074096,0.849219422074096,0.849219422074096,0.8736903017956348,0.8115942028985508,0.8115942028985508,0.8115942028985508,0.8260869565217391,0.08771929824561403,8829.42857142857,1465.1785714285713,2.403571428571429,0.13063306294432017,0.37878856603899397,4.816071428571428,56.121428571428574,4.709090909090909,4.6909090909090905,5.127272727272727,65539.5705617282,61407.37758334885,0.726458007746601
14004773634,Dapibus Gravida Limited,"antique shops - sales, repairs, and restoration services",A,5.95,true,5,55592.74841003494,11118.549682006987,5,0.0,2021-11-23,2022-10-23,4,11,3,3,-0.135254199499258,1.8700738464950053,false,true,false,true,3307.768530397079,0.7270349025659432,0.7270349025659432,0.7270349025659432,0.7270349025659432,0.8,0.8,0.8,0.8,0.0,3350.0,1316.75,2.425,0.11404526463755102,0.3643887516838797,3.2750000000000004,60.675000000000004,5.0,4.75,5.5,63238.77894472047,53577.40389487897,0.7013607791068004
14040735315,Morbi Tristique Senectus Limited,"hobby, toy and game shops",C,2.3,true,1714,1191946.2254861677,695.4178678449053,1655,0.035045317220543805,2021-02-28,2022-10-26,21,19,19,1623,0.013780414910950448,0.2191104705027869,false,false,false,false,27414.76318618185,0.7746715993442773,0.8096508532138543,0.8096508532138543,0.8017597668376003,0.8045507584597433,0.8366394399066511,0.8366394399066511,0.8278879813302217,0.1113460183227625,9432.808228730823,1600.6827057182707,2.464410327983251,0.13778998740000442,0.3936697548825749,4.736750348675035,58.799581589958166,5.475352112676056,5.4915492957746475,5.476056338028169,68923.7095233339,64510.88540526756,0.7344985277240531
14042321810,Ac PC,"computer programming , data processing, and integrated systems design services",B,4.42,true,198,42910.82623622756,216.7213446274119,198,0.0,2021-03-01,2022-10-26,20,19,19,190,0.006705506498870024,0.3850785595223022,false,false,false,false,1896.658519641258,0.8272122466359447,0.8410743056178296,0.8410743056178296,0.8406134348590154,0.8282828282828283,0.8484848484848485,0.8484848484848485,0.8434343434343434,0.08383233532934131,9806.517857142857,1588.422619047619,2.4535714285714283,0.1409723028977954,0.39341768330680676,4.6499999999999995,58.80892857142856,5.410714285714286,5.392857142857143,5.315476190476191,69468.68434865512,62924.694206243774,0.7383101886783225
14058755389,Vel Mauris Integer Limited,"stationery, office supplies and printing and writing paper",A,6.62,true,5905,1479770.4710190888,250.59618476191173,5197,0.12603425052915143,2021-02-28,2022-10-26,21,19,19,5605,0.01190405534182601,0.21210757445815004,false,false,false,false,97960.80518146367,0.8097695421688667,0.8386844943266474,0.8386844943266474,0.8259428524699411,0.8067739204064353,0.8386113463166808,0.8386113463166808,0.824047417442845,0.09699958898479244,9110.488287560582,1596.1215670436188,2.461599190283402,0.13699218845210448,0.3966007533861248,4.592568659127623,59.0996768982229,5.439788445890969,5.432058584214809,5.497355573637103,68367.68811965834,64256.429443215224,0.7356836515425905
14081759429,Velit Pellentesque Associates,"books, periodicals, and newspapers",B,4.71,true,234,121980.9595652285,521.286151988156,232,0.008620689655172414,2021-03-10,2022-10-26,20,19,19,220,0.018928985571448845,0.4259757449891786,false,false,false,false,5745.303195522262,0.8073153779163711,0.8393668553531607,0.8393668553531607,0.8179632762358215,0.8076923076923077,0.8376068376068376,0.8376068376068376,0.8162393162393162,0.06806282722513089,9410.795918367347,1664.188775510204,2.4923076923076923,0.1388453395570672,0.39647715871016986,4.690816326530612,60.208673469387755,5.066666666666666,5.128205128205129,5.461538461538462,67083.76173786951,64854.04901572944,0.7389060545074914
14089706307,Donec Institute,"computer programming , data processing, and integrated systems design services",B,3.33,true,133,27305.677807555167,205.30584817710653,133,0.0,2021-03-03,2022-10-23,20,19,19,124,0.008640838304501137,0.46847635655264175,false,false,false,false,909.2790709915871,0.8097923372273779,0.9000067282032781,0.9000067282032781,0.8200944491559029,0.8270676691729323,0.8947368421052632,0.8947368421052632,0.8421052631578947,0.08928571428571429,11435.18487394958,1568.0168067226891,2.463865546218487,0.13886749082170888,0.3860993833901494,4.792436974789917,59.53361344537815,5.085470085470085,5.188034188034188,5.17948717948718,65888.42145256508,62086.055235314416,0.736055572515021
14145464079,Arcu Sed Inc.,"books, periodicals, and newspapers",B,4.71,true,198,96894.7800699657,489.3675761109379,196,0.01020408163265306,2021-03-06,2022-10-24,20,19,19,189,0.025157183886321367,0.4296520912962522,false,false,false,false,4563.744141295384,0.8113552582315465,0.8300430254792404,0.8300430254792404,0.8284248661479987,0.803030303030303,0.8232323232323232,0.8232323232323232,0.8282828282828283,0.09146341463414634,8540.533742331289,1546.4601226993866,2.477777777777778,0.14367972047547736,0.3959112656088325,4.660122699386503,58.617177914110435,5.092592592592593,5.104938271604938,5.216049382716049,65565.79770672062,61849.04134663229,0.7302723251085717
14148282104,Dictum Magna Ltd,artist supply and craft shops,A,6.12,true,887,774805.9093287697,873.5128628283761,873,0.016036655211912942,2021-02-28,2022-10-26,21,19,19,845,0.004263733635258928,0.280427309846233,false,false,false,false,47418.12165092071,0.7917953804665331,0.8166784245434648,0.8166784245434648,0.8119963788075484,0.7948139797068771,0.8218714768883878,0.8218714768883878,0.8151071025930101,0.08990318118948824,9260.02743484225,1575.2167352537722,2.4366255144032922,0.1333137197854578,0.3900626578006543,4.556790123456791,58.68792866941015,5.37292817679558,5.367403314917127,5.356353591160221,69163.14272056903,63888.59659841525,0.7346306126074429
14246432250,Mauris Elit Foundation,artist supply and craft shops,A,6.61,true,2832,865152.7249379014,305.4917814046262,2673,0.05761316872427984,2021-02-28,2022-10-26,21,19,19,2687,0.01606456749848249,0.22956478331628716,false,false,false,false,57186.595118395286,0.8142963495959358,0.8417865207648856,0.8417865207648856,0.835197080324383,0.8252118644067796,0.8509887005649718,0.8509887005649718,0.8456920903954802,0.09561586638830898,9497.17510373444,1598.4336099585062,2.4614648356221376,0.1393037194474651,0.3947209885700267,4.687053941908716,58.960165975103756,5.423238255033557,5.4379194630872485,5.436661073825503,68603.12377749836,64201.58758374938,0.7347064628935973
14278929774,Etiam LLP,artist supply and craft shops,A,6.25,true,518,223837.82673594396,432.11935663309646,513,0.009746588693957114,2021-03-04,2022-10-26,20,19,19,497,0.01609411818948783,0.2761719238732499,false,false,false,false,13989.864170996498,0.7965066620942094,0.8140509631767369,0.8140509631767369,0.8193708499165507,0.8166023166023166,0.833976833976834,0.833976833976834,0.8359073359073359,0.10854503464203233,10603.856481481482,1600.763888888889,2.4633410672853833,0.1384445797979061,0.3999318627058848,4.46574074074074,59.334722222222204,5.3279069767441865,5.313953488372093,5.402325581395349,69084.20580231398,64202.19256459737,0.7387526899622323
14314268730,Nec Ltd,artist supply and craft shops,C,2.04,true,1451,644180.660974053,443.9563480179552,1415,0.025441696113074206,2021-02-28,2022-10-26,21,19,19,1370,0.014071725618971085,0.2005799826712112,false,false,false,false,13141.28548387068,0.8145384937001867,0.833589052817004,0.833589052817004,0.8395842128297673,0.8146106133700896,0.839421088904204,0.839421088904204,0.8401102687801516,0.09844134536505332,9597.4039408867,1617.6338259441707,2.46954732510288,0.1376108821679379,0.40073274751663907,4.589737274220032,59.380295566502475,5.476744186046512,5.460963455149502,5.451827242524917,69313.61768627986,64645.58885172953,0.7399327101879819
14315147591,Vitae Orci Institute,"equipment, tool, furniture, and appliance rent al and leasing",A,6.51,true,28,60928.55366203784,2176.0197736442087,28,0.0,2021-04-15,2022-10-11,15,18,14,26,-0.014263972340548612,0.8780331005654964,false,false,false,false,3966.4488433986635,0.7541199397947903,0.7541199397947903,0.7541199397947903,0.8054863300588098,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8214285714285714,0.13043478260869565,12743.681818181818,1790.7272727272727,2.559090909090909,0.128941362183085,0.42124157724890937,4.595454545454545,63.63181818181818,6.5,6.545454545454546,6.5,74978.68710225217,68561.18202915862,0.7471147169841906
14316652139,Sed Dolor Inc.,"stationery, office supplies and printing and writing paper",A,6.54,true,341,91809.33095452348,269.2355746466964,338,0.008875739644970414,2021-03-05,2022-10-26,20,19,19,324,-0.008739109803994068,0.36179614064853965,false,false,false,false,6004.330244425835,0.8278361938930129,0.8682063977006286,0.8682063977006286,0.8430589767716808,0.8357771260997068,0.8621700879765396,0.8621700879765396,0.8533724340175953,0.09965635738831616,10322.465986394558,1648.8639455782313,2.4758503401360548,0.13889793593422445,0.40183363316360304,4.413605442176871,59.16394557823129,5.695205479452055,5.681506849315069,5.736301369863014,69793.97930636324,65389.212379884884,0.7379752293672718
14336275166,Euismod Est Associates,tent and awning shops,D,0.67,true,1342,931446.8468584494,694.073656377384,1314,0.0197869101978691,2021-03-01,2022-10-26,20,19,19,1264,0.010178606460950817,0.2268934976502439,false,false,false,false,6240.693873951611,0.7894629876783938,0.8184090564341219,0.8184090564341219,0.8060843818709394,0.797317436661699,0.8263785394932935,0.8263785394932935,0.8144560357675111,0.09240622140896615,9511.646528403968,1611.8872858431018,2.4708483754512636,0.13793086180417008,0.39766132891135786,4.604598737601444,59.07168620378722,5.444242973708069,5.4378966455122395,5.387126019945603,69864.11327302462,65019.33823264831,0.73541863393252
14420598156,Bibendum Sed Est Foundation,tent and awning shops,B,3.88,true,841,28685.534134297304,34.10883963650095,828,0.01570048309178744,2021-02-28,2022-10-26,21,19,19,780,0.0235460286580796,0.29469437417765765,false,false,false,false,1112.9987244107353,0.8504888575585283,0.8700584925507204,0.8700584925507204,0.8624107709793207,0.8335315101070154,0.8537455410225921,0.8537455410225921,0.8489892984542212,0.0938375350140056,9200.607242339833,1630.449860724234,2.4913286713286715,0.1362034026706886,0.4074411469875169,4.355571030640669,59.26211699164346,5.612359550561798,5.578651685393258,5.758426966292135,69180.2599518004,64813.02259032344,0.7382499720125596
14430838529,Magna A Neque LLC,"cable, satellite, and other pay television and radio services",C,2.03,true,22107,1288209.501904805,58.2715656536303,14463,0.39611422249879,2021-02-28,2022-10-26,21,19,19,20891,0.014658852273316408,0.18541160197760526,false,false,false,false,26150.652888667537,0.8066834258401193,0.8334562475908661,0.8334562475908661,0.8272505857951299,0.8061247568643416,0.8332202469805944,0.8332202469805944,0.8269326457683087,0.09627482085225098,9663.70141150923,1604.9067318132466,2.4634122448979543,0.13776187983230193,0.39653739044435465,4.5756568946797,59.193957654723214,5.478408406764818,5.463138306606097,5.485906627989711,68832.32251100961,64442.32671604165,0.7357506625167659
14443753481,Purus Ac Incorporated,tent and awning shops,A,6.44,true,2063,41233.031792146925,19.986927674332005,1974,0.044072948328267476,2021-02-28,2022-10-26,21,19,19,1947,0.014328740428788286,0.22082869609013053,false,false,false,false,2655.407247414262,0.810641014746368,0.8382687384014817,0.8382687384014817,0.8340549762116584,0.8080465341735337,0.8298594280174503,0.8298594280174503,0.8308288899660689,0.09684947491248541,9784.16296728972,1599.708528037383,2.466374269005847,0.13902915563075255,0.4004731312357796,4.549707943925235,59.18860981308409,5.396946564885496,5.393423370522608,5.4920728126834994,68250.82399530115,64131.1140036388,0.7370047886919275
14480530534,Eu Augue Corporation,artist supply and craft shops,A,5.53,true,1450,898044.9589920039,619.3413510289682,1401,0.034261241970021415,2021-02-28,2022-10-26,21,19,19,1371,0.013355786199571364,0.22655320942724488,false,false,false,false,49661.88623225782,0.8153104265337189,0.8402677904098662,0.8402677904098662,0.8391951769660555,0.8082758620689655,0.8351724137931035,0.8351724137931035,0.8289655172413793,0.10066555740432612,9160.711808422791,1588.719240297275,2.463771712158808,0.13603482379244952,0.39497608864239186,4.63104872006606,58.91032204789432,5.411323896752706,5.409658617818485,5.4779350541215655,68106.0952395072,64051.06057990145,0.7341490352699519
14492521225,Praesent Eu Associates,tent and awning shops,C,2.5,true,30548,836424.5448241227,27.38066468587543,17294,0.5034115878339308,2021-02-28,2022-10-26,21,19,19,28899,0.012970171958843184,0.16750652044491793,false,false,false,false,20910.613620603064,0.8093619681965403,0.8368920966851577,0.8368920966851577,0.8294042232342697,0.810724106324473,0.8377307843394003,0.8377307843394003,0.8314455938195626,0.10161817394385605,9455.273807197844,1600.9132898284554,2.4619651595224026,0.1376507071949301,0.3960983066398177,4.582204681333282,59.20733460982376,5.466286388670338,5.4625098347757675,5.489417781274587,68426.24636875975,64280.23444345404,0.7354087377940621
14522297874,Nonummy Ipsum Non Inc.,"books, periodicals, and newspapers",B,3.13,true,93,33650.52291986125,361.8335797834543,93,0.0,2021-03-04,2022-10-25,19,19,18,88,-0.018019066636096016,0.5243894894334801,false,false,false,false,1053.2613673916571,0.784691128933015,0.784691128933015,0.784691128933015,0.8271123259230087,0.7956989247311828,0.7956989247311828,0.7956989247311828,0.8387096774193549,0.11538461538461539,10957.824324324325,1574.1891891891892,2.4432432432432436,0.15914521613987337,0.38734396665501825,5.1310810810810805,58.862162162162164,5.013513513513513,4.95945945945946,4.878378378378378,68243.16712554729,66789.16809894178,0.7411086408959295
14530561097,Duis At Inc.,"jewelry, watch, clock, and silverware shops",C,1.69,true,181,2010872.962099295,11109.795370714337,181,0.0,2021-03-02,2022-10-22,20,19,19,172,-0.002302824343915439,0.4939796157264589,false,false,false,false,33983.753059478084,0.782290698584279,0.818958551750581,0.818958551750581,0.8573782074176198,0.8121546961325967,0.8397790055248618,0.8397790055248618,0.8453038674033149,0.1111111111111111,10297.098684210527,1579.6184210526317,2.4671052631578947,0.13553067732594695,0.39672421071029923,4.5230263157894735,59.20986842105262,5.42,5.406666666666666,5.58,65243.23332095268,62584.27557479987,0.7263152931092537
14555045817,Commodo Auctor Ltd,"stationery, office supplies and printing and writing paper",B,4.11,true,144,31763.93877488102,220.58290815889598,144,0.0,2021-03-04,2022-10-17,20,19,19,134,0.012921608142287386,0.5462560222852793,false,false,false,false,1305.49788364761,0.7934799419984044,0.8106121710116326,0.8106121710116326,0.8454582353151843,0.8263888888888888,0.8472222222222222,0.8472222222222222,0.8402777777777778,0.08264462809917356,10302.286885245901,1549.950819672131,2.433606557377049,0.14935076631937566,0.38783451648299494,4.596721311475411,59.04344262295083,5.140495867768595,5.1570247933884295,5.297520661157025,65085.019852400605,62568.604388824686,0.7343168403188148
14559784311,Convallis Ligula Donec Inc.,"watch, clock, and jewelry repair shops",C,2.26,true,347,37511.007358912015,108.10088576055335,344,0.00872093023255814,2021-03-02,2022-10-24,20,19,19,327,0.01010623416704818,0.3269320877910969,false,false,false,false,847.7487663114115,0.820961737644953,0.8479128234173277,0.8479128234173277,0.8606410657107867,0.8155619596541787,0.8472622478386167,0.8472622478386167,0.8501440922190202,0.06779661016949153,9731.751700680272,1654.5748299319728,2.489795918367347,0.14368601780075824,0.3977740572597415,4.67721088435374,59.1656462585034,5.581632653061225,5.534013605442177,5.517006802721088,70991.27892775308,66221.83442033659,0.7386481947047278
14570580767,Lacus Etiam Inc.,artist supply and craft shops,C,2.8,true,62,46494.20615417196,749.9065508737413,62,0.0,2021-03-26,2022-10-20,19,19,18,58,0.03067331257169083,0.5405797776353571,false,false,false,false,1301.8377723168148,0.8310441857675328,0.8579576000191854,0.8579576000191854,0.8310441857675328,0.8225806451612904,0.8548387096774194,0.8548387096774194,0.8225806451612904,0.1568627450980392,8771.094339622641,1654.1698113207547,2.4773584905660377,0.12656494397663895,0.40587999216894144,4.752830188679245,57.41320754716982,5.5576923076923075,5.3076923076923075,5.826923076923077,74542.22658283648,68936.07493498104,0.7305671183374017
14583462783,Elit Elit Institute,health and beauty spas,A,5.81,true,2457,1161488.770367312,472.72640226589823,2333,0.05057865409344192,2021-02-28,2022-10-26,21,19,19,2320,0.01719971498622295,0.20757458185060493,false,false,false,false,67482.49755834082,0.8159780550377184,0.8397421903073968,0.8397421903073968,0.8357731431984021,0.8135938135938136,0.8400488400488401,0.8400488400488401,0.8323158323158323,0.09975550122249388,9895.246124031008,1613.2015503875969,2.466035904900533,0.1372180468612195,0.4011171375106559,4.593362403100776,59.30862403100777,5.5056234718826405,5.5276283618581905,5.534474327628362,68797.20320501235,64554.59386910785,0.7371997010689628
14602793938,Cursus Vestibulum LLP,"florists supplies, nursery stock, and flowers",B,3.87,true,173,35464.81724416697,204.99894360790154,173,0.0,2021-02-28,2022-10-26,21,19,19,156,-0.0041425640376538155,0.43765008567754243,false,false,false,false,1372.4884273492617,0.8267594420036303,0.8476914373549551,0.8476914373549551,0.8482972958853092,0.8265895953757225,0.8439306358381503,0.8439306358381503,0.8497109826589595,0.10204081632653061,9124.116438356165,1555.7260273972602,2.4691780821917813,0.14487725244150262,0.3872896994636444,5.095205479452056,57.679452054794524,5.157534246575342,5.109589041095891,5.212328767123288,67987.71203375138,64339.22152009868,0.7325782115667121
14616123867,Fringilla Porttitor Vulputate PC,"antique shops - sales, repairs, and restoration services",A,5.64,true,4,42914.26293017897,10728.565732544743,4,0.0,2021-07-24,2022-09-21,4,15,4,4,0.010626931840067981,1.7924270762445371,false,true,false,true,2420.364429262094,0.7412506175532723,0.7412506175532723,0.7412506175532723,0.7412506175532723,0.75,0.75,0.75,0.75,0.0,14508.666666666666,1454.3333333333333,2.3666666666666667,0.14954448325659186,0.3831746433506207,5.033333333333333,58.6,4.333333333333333,4.666666666666667,4.333333333333333,63744.93252708352,59935.334588522586,0.7579289216175589
14626521979,Dictum Proin PC,art dealers and galleries,C,2.81,true,3,12758.952529663467,4252.984176554489,3,0.0,2021-03-13,2022-06-12,3,16,3,3,0.2011243149040291,2.8699681428138764,false,true,false,true,358.52656608354346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12905.333333333334,1753.3333333333333,2.6666666666666665,0.1499024827280772,0.42354383925916755,3.766666666666666,63.0,7.0,6.666666666666667,8.0,63462.913658425154,60541.739483605335,0.7451333494081599
14639241847,Aliquet Molestie Tellus Company,"computers, computer peripheral equipment, and software",C,2.27,true,2328,701670.4534989861,301.4048339772277,2216,0.04963898916967509,2021-02-28,2022-10-26,21,19,19,2224,0.011136266109380911,0.18027954625298817,false,false,false,false,15927.919294426983,0.813593863455567,0.8433392641948181,0.8433392641948181,0.836652537303192,0.811426116838488,0.8376288659793815,0.8376288659793815,0.8303264604810997,0.08639420589756855,10281.948205128205,1628.9897435897435,2.4805041152263376,0.13755075541381287,0.40403656080048905,4.580358974358974,59.59210256410256,5.578512396694215,5.542355371900826,5.633264462809917,68702.08615431548,64648.672012894815,0.7387217316232908
14639489823,Auctor Mauris Incorporated,"furniture, home furnishings and equipment shops, and manufacturers, except appliances",A,6.36,true,3994,853588.1512149866,213.71761422508428,3694,0.07796426637791012,2021-02-28,2022-10-26,21,19,19,3793,0.016916456938701394,0.2075478446530028,false,false,false,false,54288.206417273155,0.802361465898708,0.8293953771068887,0.8293953771068887,0.8257191448071571,0.8037055583375062,0.828492739108663,0.828492739108663,0.827741612418628,0.10798548094373865,9483.626775460863,1604.8676337262013,2.4598487140695924,0.1375226578731718,0.39723131135266126,4.561045633121789,59.190843155031764,5.43896499238965,5.424048706240487,5.468493150684932,68564.77198972231,64580.910229185385,0.7357120103615272
14666015798,Elementum Dui Associates,"music shops - musical instruments, pianos, and sheet music",A,6.98,true,81,49159.31145693038,606.9050797151899,80,0.0125,2021-04-10,2022-10-10,19,18,18,79,-0.0016050885402531944,0.5092519722109757,false,false,false,false,3431.3199396937403,0.8626118675243503,0.8949848365174469,0.8949848365174469,0.8827444108607079,0.8395061728395061,0.9012345679012346,0.9012345679012346,0.8518518518518519,0.10144927536231885,11301.410958904109,1633.123287671233,2.443835616438356,0.1273465280045573,0.3992939712067601,4.152054794520549,59.62739726027397,5.958904109589041,6.041095890410959,5.6438356164383565,67233.19959395938,62971.4175157219,0.7328026294675276
14675858680,Sollicitudin Adipiscing LLC,"stationery, office supplies and printing and writing paper",B,3.83,true,76,36474.52217869983,479.92792340394516,76,0.0,2021-03-08,2022-10-26,19,19,18,69,0.0013057587432388303,0.6761964825277023,false,false,false,false,1396.9741994442034,0.7967824004577306,0.7967824004577306,0.7967824004577306,0.8046444784826491,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8552631578947368,0.13846153846153847,12284.671875,1581.03125,2.45625,0.13961475711884688,0.3957002137929295,4.6625000000000005,58.79687500000001,5.421875,5.328125,5.46875,68133.23497327486,63283.93988136174,0.7316566418040854
14762929642,Dolor Nonummy Ac Corporation,"furniture, home furnishings and equipment shops, and manufacturers, except appliances",C,2.77,true,183,42062.13274914649,229.8477199406912,182,0.005494505494505495,2021-03-02,2022-10-26,20,19,19,172,0.010248223377203903,0.4974431118288503,false,false,false,false,1165.1210771513577,0.7890377179805331,0.800195713872087,0.800195713872087,0.8135791295760643,0.7923497267759563,0.8032786885245902,0.8032786885245902,0.819672131147541,0.19333333333333333,9094.755102040815,1504.6530612244899,2.401360544217687,0.14086790127898569,0.3885003652454902,4.53061224489796,58.525170068027215,5.374149659863946,5.292517006802721,5.36734693877551,66843.31442817573,62086.39343155604,0.7322342377818934
14796275705,In Tincidunt Congue Institute,"florists supplies, nursery stock, and flowers",B,4.41,true,49,14083.390521346588,287.41613308870586,49,0.0,2021-03-07,2022-10-25,19,19,18,45,-0.009601332695475124,0.7659358636620067,false,false,false,false,621.0775219913845,0.7286673362729654,0.7812898471179148,0.7812898471179148,0.7520256263703983,0.7346938775510204,0.7959183673469388,0.7959183673469388,0.7551020408163265,0.10810810810810811,6567.333333333333,1558.5897435897436,2.4692307692307693,0.1414934211890446,0.383425345438395,4.574358974358974,60.13589743589743,4.358974358974359,4.538461538461538,4.769230769230769,66374.9862629911,63407.56106460008,0.7410431368812784
14804580099,Sem Consequat Consulting,"cable, satellite, and other pay television and radio services",A,6.17,true,1483,232831.0,157.0,1447,0.024187975120939877,2021-02-28,2022-10-26,21,19,19,1394,0.013797226207556192,0.1970029875750672,false,false,false,false,14365.672700000001,0.7983816587997303,0.8354686446392448,0.8354686446392448,0.8240053944706676,0.7983816587997303,0.8354686446392448,0.8354686446392448,0.8240053944706676,0.1088379705400982,9791.198547215496,1613.9741727199355,2.4658319870759287,0.13648237770095584,0.4008560542792359,4.583777239709444,58.780952380952385,5.401143790849673,5.425653594771242,5.465686274509804,68709.79235656343,64904.01997463787,0.735923099110382
14809247463,Id Mollis PC,"music shops - musical instruments, pianos, and sheet music",A,6.22,true,253,246415.91438352212,973.9759461799293,252,0.003968253968253968,2021-02-28,2022-10-23,21,19,19,241,0.015112598888396715,0.28593790787695816,false,false,false,false,15327.069874655075,0.8074907022510249,0.827322438514041,0.827322438514041,0.8254929532139815,0.8063241106719368,0.8221343873517787,0.8221343873517787,0.8260869565217391,0.10526315789473684,8505.375,1627.0384615384614,2.443478260869565,0.13549213442838182,0.3896354029615638,4.557211538461538,59.46201923076924,5.650485436893204,5.689320388349515,5.601941747572815,70931.41233657631,65057.00729214183,0.7349688538932041
14820207872,Vehicula Pellentesque PC,health and beauty spas,C,1.51,true,380,73799.65538209747,194.2096194265723,378,0.005291005291005291,2021-03-06,2022-10-26,20,19,19,354,0.029188319112039438,0.42560387953500006,false,false,false,false,1114.3747962696718,0.7647579097327043,0.7986645383718916,0.7986645383718916,0.8091524749576521,0.7657894736842106,0.8026315789473685,0.8026315789473685,0.7947368421052632,0.08609271523178808,8360.429508196721,1607.72131147541,2.4539473684210527,0.13407182005963075,0.4007311010683786,4.5600000000000005,59.44819672131147,5.410596026490066,5.420529801324503,5.5,68624.75844749835,64536.66415276854,0.7364253131769878
14827550074,,,,,false,1439,6840721.238625602,4753.802111623073,1399,0.027877055039313797,2021-02-28,2022-10-26,21,19,19,1367,0.02208126895230338,0.2420000046570544,false,false,false,false,,0.8117267365770757,0.8410902412222686,0.8410902412222686,0.8324714628060658,0.8075052119527449,0.8325225851285615,0.8325225851285615,0.8276580958999306,0.09739714525608732,9932.691151919866,1595.4716193656093,2.4715719063545136,0.13736392174774575,0.3937255634102634,4.744240400667781,58.7779632721202,5.382747068676717,5.394472361809045,5.452261306532663,67765.61063935151,64172.16969861128,0.7333372530100527
14878918457,Ultrices Limited,"digital goods: books, movies, music",A,5.87,true,442,43746.48983231496,98.97395889664018,437,0.011441647597254004,2021-03-01,2022-10-24,20,19,19,427,0.002867094686302766,0.35203671422621047,false,false,false,false,2567.918953156888,0.8243263917572046,0.8670230315407539,0.8670230315407539,0.8382027600592936,0.8257918552036199,0.8574660633484162,0.8574660633484162,0.8438914027149321,0.10455764075067024,10281.591029023746,1647.018469656992,2.45910290237467,0.1316730549232873,0.3985791532600253,4.5332453825857515,59.784168865435355,5.627659574468085,5.627659574468085,5.513297872340425,70185.08004405117,65737.15454689074,0.7392866638790034
