merchant_abn,merchant_name,consumer_exposure_percentile,knn_score,knn_merchant_risk_percentile,knn_mean_neighbor_distance,knn_max_neighbor_distance,knn_distance_percentile,knn_confidence_score,knn_out_of_distribution,knn_score_source,fraud_risk_index,risk_safety_score
31570712230,Pharetra Nam Corporation,0.7335146159075459,0.6606391050077519,0.8502601221443112,4.081756068688248,5.373349618806323,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.7918873690259285,20.81126309740715
31580243600,Sed Corp.,0.8076138681169273,0.6578473560905256,0.7125084822438362,2.9090986122409905,3.6398412242502607,0.9016393442622951,0.09836065573770492,False,full_model_for_unlabelled_merchant,0.7600611751803817,23.993882481961826
31584328627,,0.4185361432132336,0.553342687541292,0.39289753449445824,4.382435214956679,5.163745370790695,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.4057168388538459,59.42831611461541
31585975447,Dolor Dapibus Gravida Associates,0.41830953999546794,0.2943661892130725,0.050214883510517984,2.6466799171065434,2.9875781727341524,0.819672131147541,0.180327868852459,False,full_model_for_unlabelled_merchant,0.23426221175299297,76.5737788247007
31587341011,Velit Industries,0.06639474280534784,0.6601255171232641,0.8285455779235467,2.7594136627643384,3.9984237144187276,0.8524590163934426,0.14754098360655743,False,full_model_for_unlabelled_merchant,0.44747016036444726,55.252983963555266
31595398112,Enim Company,0.9336052571946521,0.6593791995991464,0.7905451255372088,3.37116455282046,4.662243092189355,0.9508196721311475,0.049180327868852514,True,full_model_for_unlabelled_merchant,0.8620751913659305,13.792480863406952
31607615186,Fusce Mollis Duis Corp.,0.9075458871515976,0.6493574112452339,0.5360778104501244,0.9298600632217549,1.5435869053548634,0.36065573770491804,0.639344262295082,False,full_model_for_unlabelled_merchant,0.7218118488008609,27.818815119913907
31630375469,Ante Bibendum Corporation,0.35599365510990255,0.5132293723729409,0.34245645781497397,4.444252944608141,5.068400483559643,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.3492250564624383,65.07749435375617
31637210281,Lorem Luctus Incorporated,0.6034443689100385,0.29621981243540635,0.07826283646233884,3.186832718330951,3.5015194867531347,0.9344262295081968,0.06557377049180324,False,full_model_for_unlabelled_merchant,0.3408536026861887,65.91463973138113
31641177052,,0.2698844323589395,0.6147128267955415,0.471838950463696,3.302105085915426,3.8543361263790583,0.9344262295081968,0.06557377049180324,False,full_model_for_unlabelled_merchant,0.37086169141131775,62.913830858868224
31681476434,Lorem Sit LLC,0.5739859506004985,0.658958526092176,0.7667948427957476,1.2898797107805327,1.7638250112175602,0.5409836065573771,0.4590163934426229,False,full_model_for_unlabelled_merchant,0.6703903966981231,32.960960330187696
31686734877,Etiam Laoreet LLP,0.6682528891910265,0.656232863770848,0.6498529744401719,1.2243735683209134,1.5340074572272882,0.5081967213114754,0.4918032786885246,False,full_model_for_unlabelled_merchant,0.6590529318155992,34.09470681844008
31736633670,Vel Pede Blandit Corporation,0.4835712667119873,0.4553209024161761,0.27188418909748924,4.864703834665819,5.4082104106582936,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.3777277279047383,62.22722720952617
31754766736,Hendrerit Id Ante LLC,0.5816904600045321,0.65880883735512,0.7591042750508935,2.1822096962647217,3.043202213694171,0.7540983606557377,0.24590163934426235,False,full_model_for_unlabelled_merchant,0.6703973675277128,32.96026324722872
31759308958,Rhoncus Donec Est Industries,0.9073192839338319,0.6241330276944277,0.4793033250395838,3.0903786932799218,3.9663894557518136,0.9344262295081968,0.06557377049180324,False,full_model_for_unlabelled_merchant,0.6933113044867079,30.668869551329216
31761538646,,0.3050079311126218,0.5066403875063321,0.3286586745080299,3.775960573863678,4.350338927255325,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.31683330281032585,68.31666971896742
31770481079,Enim Diam Associates,0.9859506004985271,0.5395216828211786,0.37638543315991857,4.74195929306269,5.516788797286974,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.6811680168292229,31.88319831707771
31782061377,,0.9820983457965103,0.3752141970413702,0.18479981904546483,2.7215784719873763,4.21646289915772,0.8360655737704918,0.16393442622950816,False,full_model_for_unlabelled_merchant,0.5834490824209876,41.65509175790124
31823794994,Dolor Dapibus LLC,0.1674597779288466,0.5483541813924597,0.38565935308753674,3.3728592277839198,3.922970193052531,0.9508196721311475,0.049180327868852514,True,full_model_for_unlabelled_merchant,0.27655956550819166,72.34404344918084
31840064969,Suspendisse Dui Institute,0.7804214819850442,0.6622308135751851,0.8774033024202669,2.567293296301739,3.610290704231911,0.8032786885245902,0.19672131147540983,False,full_model_for_unlabelled_merchant,0.8289123922026556,17.108760779734446
31861513116,Parturient Montes Nascetur Corp.,0.03331067301155676,0.5948759478292015,0.44220764532911105,4.495242106095765,5.326030130732613,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.2377591591703339,76.22408408296661
31867263249,Risus Donec Industries,0.460231135282121,0.6532887034867547,0.591268943677901,0.9387141794447008,1.5546389318191869,0.36065573770491804,0.639344262295082,False,full_model_for_unlabelled_merchant,0.525750039480011,47.4249960519989
31869958432,In Consectetuer Industries,0.0994788125991389,0.6707223616582628,0.9534042071929427,2.148529101382381,3.203431247763539,0.7540983606557377,0.24590163934426235,False,full_model_for_unlabelled_merchant,0.5264415098960408,47.35584901039592
31905921746,Ut LLP,0.7006571493315205,0.6668526494259845,0.933046821985976,1.6000088753690265,2.3392504305981037,0.6229508196721312,0.3770491803278688,False,full_model_for_unlabelled_merchant,0.8168519856587482,18.314801434125183
31940875883,Amet Associates,0.30840697937910716,0.2962211796755619,0.07848902963130513,4.070112808845067,4.39629305024473,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.19344800450520616,80.65519954947938
31969118588,Auctor Foundation,0.33559936551099023,0.6534161612824961,0.5944356480434291,0.8693579291989872,1.5439181708840282,0.3442622950819672,0.6557377049180328,False,full_model_for_unlabelled_merchant,0.46501750677720965,53.49824932227904
31969420866,Sed Leo Cras Incorporated,0.3544074325855427,0.5927060906384043,0.4356480434290884,4.406278925507403,5.233388148570135,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.39502773800731555,60.497226199268454
32021853619,Commodo Institute,0.9428959891230455,0.42473045097252454,0.23795521375254466,2.52295277486956,2.9185832323968013,0.7868852459016393,0.21311475409836067,False,full_model_for_unlabelled_merchant,0.5904256014377951,40.95743985622049
32069730393,Eget Metus LLP,0.5288919102651257,0.6643100055213682,0.9111060845962452,1.3856154762319899,2.010468328400791,0.5573770491803278,0.4426229508196722,False,full_model_for_unlabelled_merchant,0.7199989974306855,28.000100256931447
32082195327,Luctus PC,0.47926580557443915,0.6636662717066646,0.9016059714996607,2.7342107541423593,3.5572584534072753,0.8360655737704918,0.16393442622950816,False,full_model_for_unlabelled_merchant,0.69043588853705,30.956411146295004
32165886699,Quisque Inc.,0.07817811012916383,0.6052444496577177,0.46120787152228004,4.127991724266259,5.069201355652295,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.26969299082572196,73.03070091742781
32173481131,Non PC,0.17969635168819398,0.49840042121752504,0.31621805021488353,2.884102337014073,3.0656283721601225,0.9016393442622951,0.09836065573770492,False,full_model_for_unlabelled_merchant,0.24795720095153875,75.20427990484613
32176774610,Cubilia Curae Donec Inc.,0.5361432132336279,0.3150641501159177,0.11739425469350825,4.024782990160779,4.420746875737134,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.3267687339635681,67.32312660364319
32196789327,Vestibulum Accumsan Neque Industries,0.15635622025832766,0.5417820998231622,0.37955213752544675,3.184715823409021,3.4744927709580384,0.9344262295081968,0.06557377049180324,False,full_model_for_unlabelled_merchant,0.2679541788918872,73.20458211081127
32234779638,,0.5263992748697032,0.2932863954585754,0.03664329337254015,0.6881383057992135,1.1219939210103638,0.2459016393442623,0.7540983606557377,False,full_model_for_unlabelled_merchant,0.28152128412112165,71.84787158788784
32246751900,Massa Non LLC,0.6675730795377295,0.662314315703227,0.8801176204478625,1.7794348249868321,2.4590210779335324,0.6885245901639344,0.3114754098360656,False,full_model_for_unlabelled_merchant,0.773845349992796,22.615465000720402
32258116290,Id Foundation,0.32087015635622024,0.6662723032874621,0.9287491517756163,1.275647538163617,1.8676972352951497,0.5409836065573771,0.4590163934426229,False,leave_one_out_for_labelled_merchant,0.6248096540659183,37.51903459340817
32262357239,Nam Porttitor Scelerisque Corporation,0.873328801268978,0.5533011347618243,0.392671341325492,3.1265446696208494,3.2996210450569348,0.9344262295081968,0.06557377049180324,False,full_model_for_unlabelled_merchant,0.633000071297235,36.699992870276496
32297823633,,0.826195331973714,0.6542811202083915,0.6084596245193395,2.996801013449246,4.117998298974815,0.9016393442622951,0.09836065573770492,False,full_model_for_unlabelled_merchant,0.7173274782465268,28.267252175347323
32329455050,Massa Lobortis Consulting,0.5676410605030592,0.5984004157564272,0.45170775842569555,4.143991901404556,4.899472558875457,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5096744094643774,49.03255905356227
32350997564,Donec Vitae Corporation,0.8110129163834127,0.35724633400685435,0.16512101334539697,3.941263945581293,4.7039696506423905,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.4880669648644048,51.19330351355952
32361057556,Orci In Consequat Corporation,0.5914343983684568,0.2938337564093092,0.03913141823116942,0.5271898147297386,0.9491011553813637,0.14754098360655737,0.8524590163934427,False,full_model_for_unlabelled_merchant,0.3152829082998131,68.47170917001868
32380337852,Urna Convallis Inc.,0.3111262179922955,0.5237714551801836,0.3603257181633115,4.565912404978871,5.280428364105201,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.3357259680778035,66.42740319221964
32413511882,Morbi Vehicula Limited,0.658282347609336,0.6575586491943278,0.7025559828093192,1.258497325573738,1.8464286475874079,0.5245901639344263,0.47540983606557374,False,full_model_for_unlabelled_merchant,0.6804191652093277,31.958083479067234
32423905315,Hendrerit Consulting,0.13641513709494674,0.5213698972774304,0.3539923094322551,2.4742859653907607,2.8932842432530577,0.7868852459016393,0.21311475409836067,False,full_model_for_unlabelled_merchant,0.24520372326360093,75.47962767363991
32446633720,Dolor Nonummy Corporation,0.6983911171538636,0.6466213621440189,0.5229586066500792,1.4266032361239245,1.8033049022352208,0.5901639344262295,0.4098360655737705,False,full_model_for_unlabelled_merchant,0.6106748619019714,38.93251380980286
32451620193,Malesuada Augue PC,0.6958984817584409,0.510438805899541,0.33657543542185026,4.486615448214256,5.245290042482954,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5162369585901456,48.37630414098544
32461318592,,0.6274643099932019,0.6598328197367929,0.8124858629269396,2.770736807727936,3.7221147323689667,0.8524590163934426,0.14754098360655743,False,full_model_for_unlabelled_merchant,0.7199750864600707,28.00249135399293
32493270774,Libero LLP,0.10061182868796736,0.48370532453099957,0.3033250395838046,1.3868276569886657,1.6469391000937634,0.5573770491803278,0.4426229508196722,False,full_model_for_unlabelled_merchant,0.20196843413588597,79.8031565864114
32530636640,Hendrerit Foundation,0.6261046906866078,0.3909837019678606,0.1949785116489482,5.109133082553544,5.3713221569462135,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.410541601167778,58.94583988322219
32551640842,Erat Semper Ltd,0.6140947201450261,0.570795335076453,0.4150644650531554,4.151734080378573,4.807491822804515,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5145795925990908,48.54204074009092
32560075533,Malesuada Vel Convallis Consulting,0.5828234760933605,0.2944275932642478,0.05360778104501244,2.5063467595984674,2.8243919568674642,0.7868852459016393,0.21311475409836067,False,full_model_for_unlabelled_merchant,0.31821562856918645,68.17843714308137
32566134208,Dapibus Rutrum Foundation,0.8259687287559483,0.6126983212225244,0.4700294051119656,2.493248155494727,2.7349245406356966,0.7868852459016393,0.21311475409836067,False,full_model_for_unlabelled_merchant,0.6479990669339569,35.20009330660431
32594843603,Tincidunt Dui Associates,0.3038749150237933,0.6593728822503343,0.7900927391992761,3.381316776716723,4.630394578677278,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5469838271115347,45.30161728884653
32598536052,Feugiat Lorem Ipsum Industries,0.9077724903693632,0.6953541806496951,0.9979642614793033,4.235223448735373,5.368492137803186,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.9528683759243333,4.713162407566673
32605756719,In Ornare Industries,0.40924541128484027,0.29646892288627696,0.08866772223478851,3.625297157568041,4.011664980448545,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.2489565667598144,75.10434332401856
32610248934,Mauris Non Dui PC,0.9129843643779741,0.659645138888428,0.8038905225062203,1.3817143809091696,1.903061924003841,0.5573770491803278,0.4426229508196722,False,full_model_for_unlabelled_merchant,0.8584374434420972,14.156255655790284
32619416776,Quis Massa Ltd,0.9630636755041921,0.44633608742861003,0.252657769735354,5.131045027797246,5.615389510315031,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.6078607226197731,39.21392773802269
32623092639,Penatibus Et Industries,0.6208928166779968,0.513123216774086,0.3422302646460077,4.822767956777365,5.597007105763161,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.48156154066200224,51.843845933799784
32635507667,,0.4334919555857693,0.6098734863977984,0.46686270074643743,3.3851838491480235,3.8698514398618777,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.45017732816610334,54.982267183389666
32642832483,,0.04781327894856107,0.4026076868383736,0.20515720425243159,2.327022055532871,3.3185128819659946,0.7540983606557377,0.24590163934426235,False,full_model_for_unlabelled_merchant,0.12648524160049632,87.35147583995037
32649670245,,0.982324949014276,0.2621468833362008,0.02126215788283194,5.0196469902919105,7.81572857559565,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.501793553448554,49.8206446551446
32656335530,Enim Etiam Gravida PC,0.35984590981191933,0.2960347377007164,0.07125084822438363,3.390630789388368,3.6497348515730246,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.2155483790181515,78.44516209818485
32709545238,Tempor Est Foundation,0.46181735780648087,0.2959594484889446,0.06808414385885546,0.9946696779089744,1.3537694390852903,0.36065573770491804,0.639344262295082,False,full_model_for_unlabelled_merchant,0.26495075083266817,73.50492491673319
32709729094,Odio Auctor Corp.,0.522093813732155,0.5918675450403852,0.43406469124632435,4.784437177334697,5.418606635437104,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.47807925248923966,52.192074751076035
32727297124,Sed Industries,0.3457965103104464,0.6792186172945218,0.9796426147930333,1.911075432944209,2.8518019295821935,0.7213114754098361,0.2786885245901639,False,full_model_for_unlabelled_merchant,0.6627195625517398,33.72804374482602
32749065279,Auctor LLC,0.5733061409472014,0.630739118477595,0.49197014250169646,4.098897268677092,4.853378328818252,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.532638141724449,46.7361858275551
32772607667,Nunc Sed Institute,0.2868796736913664,0.6526365888470395,0.5770187740330242,0.9910726734488843,1.5742958563554752,0.36065573770491804,0.639344262295082,False,full_model_for_unlabelled_merchant,0.43194922386219525,56.805077613780476
32803063236,Non Justo Proin Limited,0.8420575572173125,0.6637064268166549,0.9025107441755259,1.9432900775599944,2.8386774176434852,0.7377049180327869,0.2622950819672131,False,full_model_for_unlabelled_merchant,0.8722841506964192,12.771584930358081
32812230887,Id Nunc Interdum Corporation,0.5307047360072513,0.6591723732169841,0.7781045012440624,1.5311631626375415,2.332020624381254,0.6229508196721312,0.3770491803278688,False,full_model_for_unlabelled_merchant,0.6544046186256569,34.55953813743431
32821775372,Mollis Phasellus Libero Inc.,0.9907092680716066,0.3908994463306643,0.1947523184799819,3.4457503189030985,4.810275222421612,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5927307932757943,40.726920672420576
32825608803,Dapibus Quam Quis Associates,0.6721051438930433,0.31761328649384635,0.1291562994797557,3.7795481330445964,4.311023073985527,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.4006307216863995,59.936927831360045
32827360566,Et Commodo At Incorporated,0.19079990935871288,0.6656043529381879,0.9237729020583578,1.4127527340528792,2.0233088282383482,0.5573770491803278,0.4426229508196722,False,full_model_for_unlabelled_merchant,0.5572864057085354,44.271359429146464
32831345323,,0.03467029231815092,0.3165737659093863,0.12259669757973309,3.5507434813814776,4.765735575864605,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.078633494948942,92.1366505051058
32842076466,Pellentesque Inc.,0.2315884885565375,0.6485680270784245,0.5295182085501018,1.679690856034593,2.2035083335561083,0.639344262295082,0.360655737704918,False,full_model_for_unlabelled_merchant,0.3805533485533196,61.94466514466803
32844138686,At Augue Id Associates,0.5449807387264899,0.3599047796587079,0.16783533137299253,4.238086942933661,4.9663118395199355,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.3564080350497412,64.35919649502588
32873803804,Sed Pharetra Ltd,0.8058010423748018,0.527022710287138,0.3650757747116037,2.2490266649093984,2.5762183359883264,0.7540983606557377,0.24590163934426235,False,full_model_for_unlabelled_merchant,0.5854384085432027,41.45615914567973
32894483068,Non Egestas LLP,0.6503512349875368,0.6332777773929008,0.5019226419362135,3.974686855154898,4.70080512720161,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5761369384618751,42.38630615381249
32897338221,Vel Nisl Incorporated,0.8137321549966009,0.6616797426742087,0.8694865415064466,1.9909711696095878,2.623459343280337,0.7377049180327869,0.2622950819672131,False,full_model_for_unlabelled_merchant,0.8416093482515237,15.839065174847633
32934378210,Nibh Consulting,0.8649444822116474,0.5394470566144217,0.3761592399909523,2.6002621411154676,3.0292612856250587,0.8032786885245902,0.19672131147540983,False,full_model_for_unlabelled_merchant,0.6205518611012999,37.94481388987001
32943566946,Ante Ipsum LLC,0.8957625198277815,0.5078943135924316,0.33159918570459174,3.7488734695652233,4.262997573805374,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.6136808527661867,38.631914723381335
32946666313,Ligula Donec LLC,0.5472467709041469,0.4340466072315881,0.24180049762497172,4.253387600420328,4.675028784191037,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.3945236342645593,60.547636573544075
33026294208,Convallis Est Industries,0.19533197371402675,0.6781913292840539,0.9742139787378421,1.9076932006512601,2.781176376129916,0.7213114754098361,0.2786885245901639,False,full_model_for_unlabelled_merchant,0.5847729762259344,41.52270237740656
33032934489,Adipiscing Elit Etiam Incorporated,0.259913890777249,0.6579799289234562,0.7192942773128251,2.9018694294707164,3.6870443310549508,0.9016393442622951,0.09836065573770492,False,full_model_for_unlabelled_merchant,0.4896040840450371,51.03959159549629
33043043175,Ipsum Leo Consulting,0.08542941309766598,0.66291701045893,0.8893915403754806,1.1366466394326724,1.7260681704051186,0.4262295081967213,0.5737704918032787,False,full_model_for_unlabelled_merchant,0.4874104767365733,51.25895232634268
33064796871,Curabitur Massa Consulting,0.6657602537956039,0.5115353578921239,0.33883736711151324,4.416833597075341,5.044803740350616,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5022988104535586,49.77011895464414
33068332703,Suspendisse Dui Fusce LLC,0.01880806707455246,0.31534004439440044,0.11897760687627233,3.197125594931562,4.831311626815315,0.9344262295081968,0.06557377049180324,False,full_model_for_unlabelled_merchant,0.0688928369754124,93.11071630245877
33070920679,Aliquet Magna Incorporated,0.10718332200317245,0.6609919952771164,0.858403076227098,2.8463461363798794,4.076027892237814,0.8852459016393442,0.11475409836065575,False,full_model_for_unlabelled_merchant,0.48279319911513524,51.72068008848647
33076003501,Sem Eget Limited,0.9191026512576479,0.6800513835732371,0.9834878986654603,1.6063301352246757,2.3034519182748796,0.6229508196721312,0.3770491803278688,False,full_model_for_unlabelled_merchant,0.9512952749615541,4.870472503844592
33084912594,Sed Nulla Ante Foundation,0.20122365737593473,0.664560357288206,0.914046595792807,1.7073752612535715,2.38332433039525,0.639344262295082,0.360655737704918,False,full_model_for_unlabelled_merchant,0.5576351265843709,44.23648734156291
33087124172,Sapien Aenean Inc.,0.8298209834579651,0.6590148016844197,0.7701877403302421,2.7646246164020885,3.6776324654090735,0.8524590163934426,0.14754098360655743,False,full_model_for_unlabelled_merchant,0.8000043618941035,19.99956381058965
33099767595,Diam At PC,0.8878314072059823,0.6605760611550836,0.8479981904546483,1.1120018314478088,1.6634024742187066,0.4262295081967213,0.5737704918032787,False,full_model_for_unlabelled_merchant,0.8679147988303153,13.208520116968469
33108281623,Lectus LLP,0.8341264445955132,0.6708178685355194,0.953630400361909,2.3195184493576075,3.3075835405297154,0.7540983606557377,0.24590163934426235,False,full_model_for_unlabelled_merchant,0.8938784224787111,10.612157752128892
33138327540,Fermentum Convallis Ltd,0.47314751869476546,0.6258623688326387,0.4811128703913142,4.3746982453837155,5.249082780273411,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.47713019454303984,52.28698054569602
33150692829,Mauris LLP,0.023113528212100613,0.4603109621293441,0.2773128251526804,4.977276712062956,5.595601603625399,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.1502131766823905,84.97868233176095
33163130598,Id Ante Associates,0.34489009743938365,0.5090882942350904,0.3331825378873558,4.406338741003649,4.994024259852793,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.3390363176633697,66.09636823366303
33223110337,Cras Lorem Lorem LLP,0.8051212327215046,0.6803396084809185,0.9846188645102918,4.241033249299618,5.526956184028538,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.8948700486158983,10.512995138410176
33226000026,Quis Turpis Corp.,0.6451393609789259,0.5551322148738073,0.3971952047048179,3.6985641411474415,4.1896625310030995,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5211672828418719,47.88327171581281
33233265647,Felis Corporation,0.42193519147971903,0.3602783178319392,0.16987106989368922,4.160199971490691,4.959814127818294,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.29590313068670415,70.40968693132959
33268824520,Arcu Nunc Incorporated,0.7699977339678223,0.6596327622673981,0.8025333634924225,2.8827067805693676,3.834084705210398,0.9016393442622951,0.09836065573770492,False,full_model_for_unlabelled_merchant,0.7862655487301224,21.373445126987754
33286410763,,0.5952866530704736,0.660344265529855,0.8380456910201312,2.0394653338135122,2.949316128625123,0.7540983606557377,0.24590163934426235,False,full_model_for_unlabelled_merchant,0.7166661720453024,28.333382795469763
33296649772,Nullam Lobortis Ltd,0.7611602084749604,0.6589957130725046,0.7690567744854105,3.021756277418955,3.951199070986007,0.9180327868852459,0.08196721311475408,False,full_model_for_unlabelled_merchant,0.7651084914801854,23.489150851981456
33337260688,Suspendisse Ac Company,0.7935644686154544,0.658909895256975,0.7643067179371184,3.106767692296282,4.036945171483552,0.9344262295081968,0.06557377049180324,False,full_model_for_unlabelled_merchant,0.7789355932762864,22.106440672371363
33344911835,Aliquam Arcu Ltd,0.507364604577385,0.661720825613732,0.8699389278443791,1.5703699883056497,2.110938803999798,0.6229508196721312,0.3770491803278688,False,full_model_for_unlabelled_merchant,0.688651766210882,31.134823378911804
33357097824,Sem Ut Incorporated,0.3226829820983458,0.6507993801018903,0.5528161049536304,2.1792583427673957,2.786529602129364,0.7540983606557377,0.24590163934426235,False,full_model_for_unlabelled_merchant,0.4377495435259881,56.22504564740118
33364563448,Lacinia Orci Incorporated,0.7296623612055291,0.5561696899554056,0.398778556887582,1.0204524722163928,1.6562285252944562,0.3770491803278688,0.6229508196721312,False,full_model_for_unlabelled_merchant,0.5642204590465556,43.57795409534444
33388024878,Semper Institute,0.8721957851801495,0.6652411909961958,0.9206061976928297,1.5919663081180677,2.267416187508986,0.6229508196721312,0.3770491803278688,False,full_model_for_unlabelled_merchant,0.8964009914364897,10.359900856351034
33412969398,Mi LLC,0.18082936777702244,0.606997069374643,0.4630174168740104,3.2311070034382054,3.664060129740842,0.9344262295081968,0.06557377049180324,False,full_model_for_unlabelled_merchant,0.3219233923255164,67.80766076744835
33437657911,Dui Foundation,0.7031497847269431,0.5532759241867873,0.3922189549875594,4.720256801589724,5.380788741031226,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5476843698572512,45.231563014274876
33495932835,Vel Arcu Foundation,0.4452753229095853,0.6569869650767907,0.6785795068988917,3.6388055714749457,4.416373434017924,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5619274149042385,43.80725850957615
33581972361,Ipsum Dolor PC,0.03580330840697938,0.5034843966359743,0.3227776521149061,4.295095957375002,5.182610999681631,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.17929048026094274,82.07095197390572
33587480673,Egestas Blandit Nam LLP,0.8481758440969862,0.5404936729923719,0.37774259217371636,2.271023498916337,2.7711519942666016,0.7540983606557377,0.24590163934426235,False,full_model_for_unlabelled_merchant,0.6129592181353513,38.704078186464876
33604812025,,0.45887151597552683,0.2939898048493862,0.03935761140013572,0.42205430648942355,0.701659569487824,0.08196721311475409,0.9180327868852459,False,full_model_for_unlabelled_merchant,0.24911456368783128,75.08854363121688
33607911449,Nulla Semper LLC,0.5304781327894856,0.5520582832643763,0.3899570232978964,4.815164565039495,5.485580700985803,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.460217578043691,53.9782421956309
33621236826,,0.8241559030138228,0.423999273376639,0.23727663424564577,4.724609839411487,5.808008045787367,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5307162686297343,46.92837313702657
33651513345,Amet Lorem Ltd,0.66122818944029,0.5260408336444714,0.363040036190907,4.381538699098536,5.114521903212168,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.5121341128155985,48.78658871844015
33654290585,Lacus Pede Corporation,0.012689780194878767,0.43448848658394523,0.24225288396290431,4.929183986683704,5.653154842856186,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.12747133207889155,87.25286679211084
33754604709,Nullam Suscipit Ltd,0.09698617720371629,0.4181599585277711,0.23343135037321872,5.422616523768653,6.571402767247178,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.1652087637884675,83.47912362115325
33765505000,Ut Nulla Associates,0.9725810106503512,0.5450886337364558,0.3838498077358064,4.2603744993756205,4.838557225928686,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.6782154091930788,32.17845908069212
33783846300,Suspendisse Non Leo LLP,0.878540675277589,0.6600256397099287,0.8228907486993893,3.6287305712244944,4.920324121342568,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.8507157119884892,14.928428801151084
33784872304,Augue Malesuada Corporation,0.92635395422615,0.553676512080817,0.39380230717032344,1.6418562773070025,1.8899435048895592,0.6229508196721312,0.3770491803278688,False,full_model_for_unlabelled_merchant,0.6600781306982367,33.992186930176324
33790986203,Sed Consequat Corporation,0.16519374575118967,0.6601463277245672,0.8296765437683782,2.5224479979762284,3.6868275070270937,0.7868852459016393,0.21311475409836067,False,full_model_for_unlabelled_merchant,0.4974351447597839,50.25648552402161
33806831488,Quis Massa Limited,0.3025152957171992,0.6600567167334478,0.8256050667269849,3.5274038628981295,4.69436225651898,0.9672131147540983,0.032786885245901676,True,full_model_for_unlabelled_merchant,0.564060181222092,43.593981877790796
