model,candidate_id,parameters,cv_folds,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_spearman_mean,cv_spearman_std,fit_seconds
KNN,knn_90,"{""n_features"": 8, ""n_neighbors"": 8, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""distance""}",50,0.11065168023342313,0.031602201510323266,0.1531287680521199,0.03957444837722713,0.1621651018600346,0.587895179842186,0.20587899526795223,0.5024598999880254
KNN,knn_124,"{""n_features"": 14, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""standard"", ""weights"": ""distance""}",50,0.11113180809746741,0.035047614920314836,0.15189697938234095,0.04224981168099165,0.13231525426968418,0.5758166331978518,0.24060761461673894,0.48643089999677613
KNN,knn_07,"{""n_features"": 11, ""n_neighbors"": 5, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.11129918311658785,0.0364293163412407,0.15801664623478726,0.04356645452620558,0.09243807750753598,0.5866548444845447,0.22199822085930668,0.5112504000135232
KNN,knn_91,"{""n_features"": 11, ""n_neighbors"": 8, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""distance""}",50,0.11163561696519121,0.03333680480451294,0.15349598641452014,0.03980414296754823,0.13756329564947734,0.5591098751416265,0.24054789755961914,0.4988121999776922
KNN,knn_16,"{""n_features"": 14, ""n_neighbors"": 5, ""p"": 2, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.11164259809966437,0.03324744868519678,0.15896652259118452,0.04013445190335287,0.08683244900838201,0.5811516305433505,0.185303486728517,0.4662661000038497
KNN,knn_08,"{""n_features"": 14, ""n_neighbors"": 5, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.11201541477336921,0.038813317393380724,0.15717774186944786,0.045000699706621274,0.08284417069607622,0.5686865691903499,0.21915667106818015,0.52244120000978
KNN,knn_119,"{""n_features"": 11, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""power"", ""weights"": ""uniform""}",50,0.1120617102245193,0.032886154605739085,0.15175727825194696,0.042686615420601724,0.15444255339412222,0.5778514070056295,0.20574353678106524,1.0038606000016443
KNN,knn_110,"{""n_features"": 8, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.11215334271171482,0.034249820312471195,0.15304712811011395,0.04289794408917523,0.1415902198890112,0.5849436317952877,0.209669914312012,0.5040015999984462
KNN,knn_127,"{""n_features"": 11, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""distance""}",50,0.11232851867787819,0.03306784259642506,0.15091906131415636,0.03958862227745165,0.14012793533920528,0.5545296695775095,0.24383686315626477,0.5036737000045832
KNN,knn_136,"{""n_features"": 14, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""standard"", ""weights"": ""distance""}",50,0.11241537106514478,0.03434409078939254,0.15200785768788258,0.04159528590398025,0.153617030104064,0.5681317915617902,0.2148173760668404,0.45780300002661534
KNN,knn_107,"{""n_features"": 11, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""power"", ""weights"": ""uniform""}",50,0.11253865061507319,0.03224084344590279,0.15185967141849518,0.041576022103417806,0.15310839175137042,0.5752607159479148,0.21623506834005946,1.007626899983734
KNN,knn_106,"{""n_features"": 8, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""power"", ""weights"": ""uniform""}",50,0.11274349300411092,0.033614153129799575,0.15395873487068346,0.041484026193587924,0.10919895134066887,0.6039845564341606,0.21787462526574794,0.9693798999942373
KNN,knn_64,"{""n_features"": 14, ""n_neighbors"": 8, ""p"": 2, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.11282532105923736,0.03448935205293264,0.1549840787849918,0.041706022647633574,0.10560389103410167,0.5718024819759431,0.22490713616847396,0.3990693000087049
KNN,knn_109,"{""n_features"": 5, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.11306745371837527,0.03365796947090789,0.15492257983781207,0.04266409070560992,0.11872295183844937,0.5792414800100156,0.2406588923508956,0.45837720000417903
KNN,knn_04,"{""n_features"": 14, ""n_neighbors"": 5, ""p"": 1, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.1133150517766496,0.03923448304502801,0.16088640940010035,0.04418512356007022,0.02264848782849068,0.5630586905537319,0.22027308413721486,0.5005668000085279
KNN,knn_19,"{""n_features"": 11, ""n_neighbors"": 5, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.11334951002727792,0.03704306034745446,0.15779609885687668,0.043800024511644886,0.08955560219679265,0.6081543909122449,0.22570588186815052,0.47037819999968633
KNN,knn_138,"{""n_features"": 8, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""distance""}",50,0.11389196154477654,0.03339306794665703,0.15263872998488928,0.039971736017383276,0.14104991409186024,0.585653114932812,0.1904371255798432,0.48079929998493753
KNN,knn_54,"{""n_features"": 8, ""n_neighbors"": 8, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.11391908627105594,0.034488738595624215,0.15609492447381412,0.040762983245614615,0.10650307045686583,0.5799261499353123,0.22463391341510663,0.4916720000037458
KNN,knn_52,"{""n_features"": 14, ""n_neighbors"": 8, ""p"": 1, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.11426104599574423,0.034857614691618174,0.1592745181944207,0.03999586510042327,0.05270483782548471,0.5724446416464642,0.22104424045510904,0.44003220001468435
KNN,knn_44,"{""n_features"": 14, ""n_neighbors"": 5, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""distance""}",50,0.11463142763329767,0.03485858322822088,0.15460650962349054,0.04199419296743085,0.10838644295208492,0.5433506789226119,0.22743675632443047,0.5187846999906469
KNN,knn_120,"{""n_features"": 14, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""power"", ""weights"": ""uniform""}",50,0.11489164689387328,0.03275304053430288,0.15459338677688136,0.04058222519930676,0.1333868480295293,0.575079205021855,0.24851888068828323,0.9742638999887276
KNN,knn_113,"{""n_features"": 5, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.11493964954002825,0.036340368172928815,0.15614885316597973,0.042066021057820736,0.11191932750349119,0.5795311199390953,0.23254035211165328,0.5253787999972701
KNN,knn_108,"{""n_features"": 14, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""power"", ""weights"": ""uniform""}",50,0.11509725730791644,0.0313159757097792,0.1526683273481295,0.03913295240731273,0.15920732828664477,0.5864818456405575,0.20001548346936046,0.9460219999891706
KNN,knn_111,"{""n_features"": 11, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.11609286831356323,0.03552988156867474,0.15545297294479415,0.043692864583105034,0.10025196300551471,0.57536275482535,0.23338939126353397,0.5349152999988291
KNN,knn_97,"{""n_features"": 5, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.11733659105535961,0.03205566810729392,0.15803511003675713,0.04098283833011256,0.08650369226311433,0.5725912449680111,0.24961952548516983,0.4805994000053033
KNN,knn_98,"{""n_features"": 8, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.117772724568543,0.03243824070433012,0.15787118633963004,0.04198372821743836,0.0918734710382095,0.5760708259002325,0.23758128555955818,0.47046009998302907
KNN,knn_128,"{""n_features"": 14, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""distance""}",50,0.11800758912767825,0.03230166308332344,0.15272414008213936,0.03575050207273587,0.1424131496573996,0.5857020765113246,0.20857476141187595,0.4838630000012927
KNN,knn_139,"{""n_features"": 11, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""distance""}",50,0.11820136640982228,0.0337647923320544,0.15607721757676368,0.03956126878848162,0.08739407108997066,0.5423425871123575,0.2688712197964894,0.4649799999897368
KNN,knn_112,"{""n_features"": 14, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.11849629824650945,0.03444105223782047,0.15589837423615371,0.041015161748937504,0.11211775996733513,0.5695681904831114,0.2249118271192265,0.5017163000011351
KNN,knn_101,"{""n_features"": 5, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.11855900880170395,0.03361932439333924,0.15870460652204954,0.04028653349356402,0.08186315249085116,0.5616823787527138,0.23458124322877122,0.5149332000000868
KNN,knn_20,"{""n_features"": 14, ""n_neighbors"": 5, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.11882382267922438,0.035757684198684365,0.1583411674559611,0.04219676026929604,0.05826262961829185,0.5469073199134941,0.26684671335594823,0.4739873000071384
KNN,knn_56,"{""n_features"": 14, ""n_neighbors"": 8, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.11906506027879363,0.03384212072544004,0.155476152501668,0.03763141211952242,0.11867775951714198,0.6192227921694541,0.18091651151088747,0.4808111999882385
KNN,knn_55,"{""n_features"": 11, ""n_neighbors"": 8, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.11914892011747602,0.0353422014398153,0.15867200413482482,0.040092882394024976,0.051828589934199754,0.549466657800188,0.22163134183800504,0.47405889999936335
KNN,knn_99,"{""n_features"": 11, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.12080033409878582,0.03410986698814593,0.16030530452189384,0.04338763976904821,0.04279896601596125,0.5421644510472097,0.2444465949857231,0.47074269998120144
KNN,knn_92,"{""n_features"": 14, ""n_neighbors"": 8, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""distance""}",50,0.1218173911919878,0.034326545841184664,0.15725857104672522,0.03819321592758877,0.1065560319028214,0.5597712055563443,0.24012026651472845,0.5251943000184838
KNN,knn_66,"{""n_features"": 8, ""n_neighbors"": 8, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.12189346495730222,0.032436939141376304,0.16253564149233043,0.03843701662539797,0.07725551702391305,0.5578095063897178,0.21274737328435828,0.4966446000034921
KNN,knn_100,"{""n_features"": 14, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""standard"", ""weights"": ""uniform""}",50,0.12324815154095639,0.03418295829491766,0.16087101040493756,0.0413591813406006,0.039352754368043925,0.5795971368401613,0.2644612812501161,0.4936197000206448
KNN,knn_67,"{""n_features"": 11, ""n_neighbors"": 8, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.1245534300279702,0.03442582249635728,0.16305361131622778,0.03882083982122427,0.04745461399276362,0.5465412003879966,0.22497740088753193,0.47571480000624433
KNN,knn_102,"{""n_features"": 8, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.1257681733966375,0.03568392776830921,0.16109315607526004,0.04146041524930567,0.04743396644847912,0.5784929402502932,0.20918551303282998,0.5101698999933433
KNN,knn_140,"{""n_features"": 14, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""distance""}",50,0.12972072159120712,0.03251327194681701,0.1589677289414715,0.03567582167359367,0.0891807162219402,0.5708066744119817,0.2334033344911836,0.47258059997693636
KNN,knn_114,"{""n_features"": 8, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.13056499142610686,0.03702640772752442,0.1640566103898529,0.04115707343371339,0.0060180165224285355,0.5881965327009516,0.19364962438277974,0.5624516999814659
KNN,knn_103,"{""n_features"": 11, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.13382910307552948,0.03316237895597366,0.1665618851358931,0.03808570224156765,-0.023549857834026522,0.5268517519195153,0.24172816183687834,0.5126012999971863
KNN,knn_68,"{""n_features"": 14, ""n_neighbors"": 8, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.13394503428084903,0.035048005109848075,0.16613044924137846,0.036968119953107115,0.0077015438053460806,0.5650086079469103,0.23073497337400414,0.4737738999829162
KNN,knn_104,"{""n_features"": 14, ""n_neighbors"": 11, ""p"": 1, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.13536438308827348,0.032270241452108966,0.16515747548783657,0.033699107733463005,0.0017384786053534107,0.5744261308498345,0.21244080613629904,0.5070966999919619
KNN,knn_115,"{""n_features"": 11, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.1388390344055418,0.036225313891520915,0.16905492612874098,0.04015651097963629,-0.06603592162068621,0.5170319041791944,0.26443884827978004,0.4983675999974366
KNN,knn_116,"{""n_features"": 14, ""n_neighbors"": 11, ""p"": 2, ""transformer"": ""robust"", ""weights"": ""uniform""}",50,0.14744816890246662,0.032468919326763636,0.17084120563181734,0.03451541605269963,-0.05335332120413259,0.5644620644732729,0.23048397669856896,0.5091723999939859
Linear Regression,linear_regression_01,"{""fit_intercept"": true}",50,0.1325046857188124,0.04361992395039363,0.18059310023295225,0.06266257202386663,-0.21184517732681904,0.5648309997333972,0.23141425400997,0.16634569998132065
Mean Baseline,mean_baseline_01,{},50,0.17791524434247286,0.024312891439578745,0.19636320160771262,0.027968833788676473,-0.30644908940353743,0.0,0.0,0.1361312000080943
Random Forest,random_forest_03,"{""max_depth"": 4, ""max_features"": 0.7, ""min_samples_leaf"": 4, ""n_estimators"": 400}",50,0.11598055087515811,0.033307550658774644,0.15358637736957956,0.04241304023890501,0.1636159651136255,0.48302277228966417,0.22035880169567268,12.143765299988445
Random Forest,random_forest_02,"{""max_depth"": 3, ""max_features"": 0.7, ""min_samples_leaf"": 4, ""n_estimators"": 400}",50,0.11654292241344733,0.03324836639035547,0.15397482828740258,0.04244844171779996,0.1601108506355542,0.47768943895633087,0.22283313120414688,12.102400400006445
Random Forest,random_forest_01,"{""max_depth"": 2, ""max_features"": 0.7, ""min_samples_leaf"": 4, ""n_estimators"": 400}",50,0.11940342491352847,0.0331292174510626,0.15610444753247646,0.04270312452358168,0.14259580957723772,0.45923636945188095,0.23060441583322047,12.081024600018281
Random Forest,random_forest_04,"{""max_depth"": 3, ""max_features"": 1.0, ""min_samples_leaf"": 6, ""n_estimators"": 400}",50,0.12346548240408178,0.03290133499323077,0.1638870477310464,0.041446093263460854,0.021059933065634463,0.42943708762050625,0.27250323730011633,12.2304213999887
Random Forest,random_forest_05,"{""max_depth"": 4, ""max_features"": 1.0, ""min_samples_leaf"": 6, ""n_estimators"": 400}",50,0.12346548240408178,0.03290133499323078,0.1638870477310464,0.04144609326346086,0.021059933065634463,0.42943708762050625,0.27250323730011633,12.058346999983769
Random Forest,random_forest_06,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 8, ""n_estimators"": 400}",50,0.13472809147723105,0.02865966440521264,0.16925018671613024,0.03824672500260828,-0.05027918473742414,0.4249943497667254,0.2667846605830878,12.09344549998059
XGBoost,xgboost_04,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 250, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 0.8}",50,0.10656517397366738,0.03441593739678559,0.1493525858546111,0.046133332658667786,0.18192266823298917,0.5381995319294951,0.21643443038758514,0.7250411999993958
XGBoost,xgboost_06,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 300, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 0.8}",50,0.11673724803651626,0.0365245125863821,0.15679894502336134,0.04418205304291974,0.11333229228231778,0.5014547140954023,0.2103810541024926,0.7829853000002913
XGBoost,xgboost_03,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 0.8}",50,0.11675910198335292,0.03194761873488196,0.1525692392279881,0.04100836340163032,0.16869059307408926,0.48639627618226505,0.24248043384049844,0.44582519997493364
XGBoost,xgboost_05,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 10, ""n_estimators"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 0.8}",50,0.1186468820868444,0.03425668742437912,0.15932423807549478,0.041981750260345924,0.07816949098747311,0.4674189275860982,0.23146633949494252,0.5261364000034519
XGBoost,xgboost_02,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 1, ""min_child_weight"": 5, ""n_estimators"": 250, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 0.8}",50,0.12101273621630504,0.03319793702737368,0.15896023821226174,0.043740947198586885,0.08708583024637864,0.44060156189680394,0.24167841546782826,0.63631030000397
XGBoost,xgboost_01,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 1, ""min_child_weight"": 5, ""n_estimators"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 0.8}",50,0.1408662789271152,0.028413289948170595,0.17080163865675854,0.03678491510108048,-0.044302260756898894,0.38646820445816177,0.2535534471550146,0.5430523999966681
